"id","title","description","owner_user_id","creation_date","ecommerce_image_filename","code","is_published_in_ecommerce","reserved_to","course_type_id"
"261","EL - AGGIOR. LAVORATORE - RISCHIO BASSO - 6 ORE - ITALPRESSE","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>

<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso si articola in due moduli:</p>

<p>Approfondimenti giuridici</p>

<p>Organizzare e gestire la sicurezza</p>
","6","2024-05-17 10:04:48","3042cb1fcbfe91021a2fbb065ee5e4f95ed34e93","3042cb1fcbfe91021a2f","1","588","0"
"262","EL - FORMAZIONE GENERALE (ITALPRESSE)","<p><strong>Argomenti del corso</strong></p>

<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>

<p><strong>Normativa di riferimento:</strong></p>

<p>Lezione 1: Presentazione del corso</p>

<p>Lezione 2: Principi costituzionali e civilistici</p>

<p>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</p>

<p>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</p>

<p>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</p>

<p>Lezione 6: Il medico competente, funzioni e attributi</p>

<p>Lezione 7: I fattori di rischio e di pericolo</p>

<p>Lezione 8: Infortuni e modalit&agrave; di accadimento</p>

<p>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</p>

<p>Lezione 10: Misure di prevenzione e protezione dei rischi</p>
","6","2024-05-17 10:17:12","c641c8646341990196b7903251a50487a37b5535","c641c8646341990196b7","1","588","0"
"263","EL - LAVORATORE - FORMAZIONE GENERALE - 4 ORE","<p><strong>Argomenti del corso</strong></p>

<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>

<p><strong>Normativa di riferimento:</strong></p>

<ul>
	<li>Lezione 1: Presentazione del corso</li>
	<li>Lezione 2: Principi costituzionali e civilistici</li>
	<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>
	<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 6: Il medico competente, funzioni e attributi</li>
	<li>Lezione 7: I fattori di rischio e di pericolo</li>
	<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>
	<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>
	<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>","6","2024-05-21 12:03:10","06a2f80d5f757963036c8176b3b39e14629a0135","06a2f80d5f757963036c","1",,"0"
"264","EL - LAVORATORE - FORMAZIONE SPECIFICA - RISCHIO BASSO - 4 ORE","<p>Il corso &egrave; dedicato ai lavoratori che devono concludere il percorso di formazione generale con la Formazione Specifica.</p>

<ul>
	<li>
	<ul>
		<li>(1758)Rischi nelluso del videoterminale_LO1013(16 min)</li>
		<li>(1070)L&#39;uso del vdt(38 min)</li>
		<li>(1534)La sicurezza in ufficio_LO1054(60 min)</li>
		<li>(182)Rischio Movimentazione manuale carichi_cosa &egrave;_LO1044(10 min)</li>
		<li>(1560)Napo movimentazione carichi 2_LO5091(5 min)</li>
		<li>(1756)Prevenire uso e abuso alcol e droga_LO320(37 min)</li>
		<li>(1491)Rischio_smart work cosa &egrave;_LO1055(5 min)</li>
		<li>(1399)Napo In Lighten The Load - Episode 001 - Start(5 min)</li>
		<li>(1621)Tutela delle lavoratrici madri_LO5094_rev01(15 min)</li>
		<li>(1634)LO2035_La segnaletica di sicurezza(40 min)<br />
		&nbsp;</li>
	</ul>
	</li>
</ul>
","6","2024-05-21 15:31:03","cc030a19feb23d2a68f0c6481c6963afede3f940","cc030a19feb23d2a68f0","1",,"0"
"265","el01B+Sl - LAVORATORE - FORMAZIONE GENERALE E SPECIFICA - RISCHIO BASSO - 8 ORE","<p><strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>

<p><strong>E-learning per la formazione specifica ex&nbsp;</strong><strong>accordo art. 37</strong></p>

<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti e dei p","6","2024-05-21 15:38:49","e968e37f856e0e677e7ed28c53700444e0a07a91","e968e37f856e0e677e7e","0",,"0"
"266","EL - AGGIORNAMENTO LAVORATORE - RISCHIO BASSO - 6 ORE","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>

<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso si articola in due moduli:</p>

<ol>
	<li>Approfondimenti giuridici</li>
	<li>Organizzare e gestire la sicurezza</li>
</ol>
","6","2024-05-21 16:17:28","b555e4ac86f3cf6cdfa18253f1338a4752bd654b","b555e4ac86f3cf6cdfa1","1",,"0"
"267","EL - FORMAZIONE DEL DIRIGENTE - BASE - 16 ORE","<p>Programma del corso</p>

<p><strong>Normativa di riferimento:</strong></p>

<ul>
	<li>articolo 37 comma 7 del D.Lgs. 81/08 articolo 37;</li>
	<li>accordo tra il Ministro del lavoro e delle politiche sociali, il Ministro della salute, le Regioni e le Province autonome di Trento e Bolzano per la formazione dei lavoratori ai sensi dell&rsquo;articolo 37, comma 2, del decreto legislativo 9 aprile 2008, n. 81;</li>
	<li>allegato II (&quot;Requisiti e specifiche per lo svolgimento della formazione su salute e sicurezza in modalit&agrave; e-learning&quot;) e allegato V (tabella riassuntiva dei criteri della formazione rivolta ai soggetti con ruoli in materia di prevenzione) dell&#39;Accordo finalizzato alla individuazione della durata e dei contenuti minimi dei percorsi formativi per i responsabili e gli addetti dei servizi di prevenzione e protezione, ai sensi dell&rsquo;articolo 32 del decreto legislativo 9 aprile 2008, n. 81 e successive modificazioni.</li>
</ul>

<p><strong>PROGRAMMA D","6","2024-05-23 11:32:36","ad8902763645408c6b62de40e00a0a91381b8c7b","ad8902763645408c6b62","1",,"0"
"268","el01Bha - AGGIORNAMENTO LAVORATORE --- RISCHIO ALTO - 6 ORE","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>

<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso si articola in due moduli:</p>

<ol>
	<li>Approfondimenti giuridici</li>
	<li>Organizzare e gestire la sicurezza</li>
</ol>
","6","2024-05-23 15:39:51","a9ff310ea18891799045eb9405f098201a964c01","a9ff310ea18891799045","2",,"0"
"269","EL - AGGIORNAMENTO LAVORATORE -- RISCHIO MEDIO - 6 ORE","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>

<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso si articola in due moduli:</p>

<ol>
	<li>Approfondimenti giuridici</li>
	<li>Organizzare e gestire la sicurezza</li>
</ol>
","6","2024-05-23 16:07:22","40a9064b8d68941b0df5ae8a9f95db0f4015d946","40a9064b8d68941b0df5","1",,"0"
"270","el01Bha - AGGIORNAMENTO LAVORATORE -- RISCHIO ALTO - 6 ORE","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>

<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso si articola in due moduli:</p>

<ol>
	<li>Approfondimenti giuridici</li>
	<li>Organizzare e gestire la sicurezza</li>
</ol>
","6","2024-05-23 16:27:56","1705cda4cd7259f0708ca455e64b0b9854aa3988","1705cda4cd7259f0708c","1",,"0"
"271","EL - RLS - BASE - 32 ORE","<p>Il corso ha l&#39;obbiettivo di formare neo nominati alla figura di Rappresentante dei Lavoratori per la Sicurezza e risponde al comma 11 del Decreto Leg. 81/2008. Fruibile interamente online prevede la trattazione dei seguenti argomenti:</p>

<p>&nbsp;</p>

<p>MODULO 1: PRINCIPI GIURIDICI.</p>

<p>MODULO 2: LEGISLAZIONE SPECIALE.</p>

<p>MODULO 3: PRINCIPALI SOGGETTI COINVOLTI E RELATIVI OBBLIGHI.</p>

<p>MODULO 4: DEFINIZIONE E INDIVIDUAZIONE DEI FATTORI DI RISCHIO.</p>

<p>MODULO 5: VALUTAZIONE DEI RISCHI.</p>

<p>MODULO 6: INDIVIDUAZIONE DELLE MISURE TECNICHE, ORGANIZZATIVE E PROCEDURALI DI PREVENZIONE E ROTEZIONE.</p>

<p>MODULO 7: ASPETTI NORMATIVI DELL&#39; ATTIVITA&#39; DI RAPPRESENTAZIONE DEI LAVORATORI.</p>

<p>MODULO 8: NOZIONI DI TECNICA DELLA COMUNICAZIONE.</p>

<p>MODULO 9: I RISCHI PRESENTI NELLE ATTIVITA&#39;</p>
","6","2024-05-30 10:56:48","831f9ffa56740932b5969ed5a2a04882ca8be206","831f9ffa56740932b596","1",,"0"
"272","EL - DIRIGENTE AGGIORNAMENTO 6 ORE","<p>I corso &egrave; destinato ai Dirigenti che devono aggiornare la propria formazione e prevede la trattazione dei seguenti argomenti:</p>

<ol>
	<li>GIURIDICO NORMATIVO</li>
	<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>
	<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>
	<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>
	<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVIT&Agrave; LAVORATIVA</li>
	<li>Lezione 1: ID 1432 - Apertura del corso_DIRIG. AGG.</li>
	<li>Lezione 2: ID 1343 - Principi e aspetti giuridici</li>
	<li>Lezione 3: ID 1344 - Organizzazione dello stato</li>
	<li>Lezione 4: ID 1345 - Tutela rapporto di lavoro</li>
	<li>Lezione 5: ID 1363 - Normative speciali</li>
	<li>Lezione 6: ID 1365 - Concetti di rischio e pericolo</li>
	<li>Lezione 7: ID 1433 - I Soggetti del Sistema di prevenzione aziendale</li>
	<li>Lezione 8: ID 1351 - Soggetti del sistema: DIRIGENTE</li>
	<li>Lezione 9: ID 1379 - Comunicazione e dialogo all&#39;interno dell&#39;Azienda</li>
</ol>
","6","2024-05-30 12:19:28","635c35a72039115452208c03c94a76d757bfb1e2","635c35a7203911545220","1",,"0"
"273","EL - RLS AGGIORNAMENTO 8 ORE 2024","<p>Il&nbsp;corso online aggiornamento RLS 8&nbsp;ore&nbsp;&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>

<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>

<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>

<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzativo, tecnico e com","6","2024-05-30 17:35:25","0fab64eedad93295b509a4ea2762c248978735e7","0fab64eedad93295b509","0",,"0"
"274","EL - RLS AGGIORNAMENTO 4 ORE 2024","<p>Il&nbsp;corso online aggiornamento RLS 8&nbsp;ore&nbsp;&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>

<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>

<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>

<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzativo, tecnico e com","6","2024-05-31 09:51:49","85b94eae5cb5b12a6bfc9084e77778db1390e958","85b94eae5cb5b12a6bfc","0",,"0"
"275","EL - corso prova documenti","<p>Il&nbsp;corso online aggiornamento RLS 8&nbsp;ore&nbsp;&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>

<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>

<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>

<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzativo, tecnico e com","6","2024-05-31 09:59:58","55680911279d655fa7f33d209b7c1c045737627b","55680911279d655fa7f3","1","861,2","0"
"276","EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO BASSO - 6 ORE","<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>

<p>Il corso si articola nei seguenti moduli:</p>

<ol>
	<li>PRESENTAZIONE</li>
	<li>GIURIDICO NORMATIVO</li>
	<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>
	<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>
	<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>
	<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>
</ol>

<p><strong>MODULO 1: PRESENTAZIONE</strong></p>

<ul>
	<li>Lezione 1: Presentazione del corso
	<ul>
		<li>(305)Funzionamento del corso in e-Learning(3 min)</li>
	</ul>
	</li>
</ul>

<ol>
	<li>
	<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>

	<ul>
		<li>Lezione 1: Principi costituzionali e civilistici
		<ul>
			<li>(79)Introduzione al Decreto 81(6 min)</li>
			<l","6","2024-05-31 14:15:58","5472c72e2f3204fa871cc247007e17772fe8febd","5472c72e2f3204fa871c","1",,"0"
"277","EL - LAVORATORE - F. GENERALE+ SPECIFICA - RISCHIO MEDIO - 12 ORE. (Comparto scuole)","<p><strong>Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>

<p><strong>E-learning per la formazione specifica ex&nbsp;</strong><strong>accordo art. 37</strong></p>

<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti e dei prepost","6","2024-05-31 16:08:54","64a503070257a0743884d49d962cf96136fac97c","64a503070257a0743884","1",,"0"
"278","el10BALL - CORSO PES PAV PEI - BASE","<p><strong>Formazione di base per gli operatori elettrici PES PAV PEI - Norma CEI 11-27:2014 IV edizione</strong></p>

<p>La nuova Norma CEI 11-27:2014, IV edizione, e la Norma CEI EN 50110-1:2014, III edizione, hanno introdotto numerose novit&agrave; sullo stato dell&#39;arte dell&#39;esecuzione in sicurezza dei lavori elettrici e dei lavori non elettrici con rischio elettrico.</p>

<p>Il D.Lgs 81/08 pone a carico dei datori di lavoro l&#39;obbligo di affidare i compiti ai lavoratori tenendo conto delle capacit&agrave; e delle condizioni degli stessi in rapporto alla loro salute e sicurezza.&nbsp;</p>

<p>L&#39;art. 37 del D.Lgs 81/08 prescrive l&#39;obbligo per il datore di lavoro che&nbsp;<strong>la formazione dei lavoratori debba essere periodicamente ripetuta in relazione all&#39;evoluzione dei rischi o all&#39;insorgenza di nuovi rischi</strong>.</p>

<p>Inoltre, per il personale gi&agrave; formato, addestrato e qualificato come idoneo ad effettuare lavori elettrici di precisa ti","6","2024-07-16 11:42:52","26ea268a772766663f9bd8868d46a0c80631d276","26ea268a772766663f9b","1",,"0"
"279","EL - PREPOSTO - AGGIORNAMENTO - 6 ORE","<p>Aggiornamento della formazione dei preposti in materia di salute e sicurezza sul lavoro, prevenzione e protezione, organizzazione aziendale.</p>

<p>&nbsp;</p>

<p><strong>Argomenti del corso</strong></p>

<p>Novit&agrave; normative e approfondimenti giuridici, approccio ai rischi, organizzazione e gestione della sicurezza.</p>

<p>MODULO 1: Aggiornamento alla formazione del preposto&nbsp;Durata:6 ore</p>

<p>LEZIONI INSERITE</p>

<p>Lezione 1: Presentazione del corso</p>

<p>(132)Presentazione corso Preposto(3 min)</p>

<p>Lezione 2: Principi costituzionali e civilistici</p>

<p>(79)Introduzione al Decreto 81(6 min)</p>

<p>(81)Dalla rivoluzione industriale ad oggi(12 min)</p>

<p>(80)Lo stato di diritto(10 min)</p>

<p>(133)Perch&egrave; bisogna fare sicurezza?(4 min)</p>

<p>Lezione 3: Normativa in materia di salute e sicurezza sul lavoro ed evoluzione</p>

<p>(295)Principi giuridici(3 min)</p>

<p>(92)Lo statuto dei</p>
","6","2024-07-19 10:31:33","0d4c8532eced4170333d766e415cbf0c824f1d1f","0d4c8532eced4170333d","1",,"0"
"280","el01BALL - CARRELLO ELEVATORE - teoria 8 ore","<p>Il corso si articola in 3 moduli della durata finale&nbsp;di 8 ore</p>

<p>&nbsp;</p>

<p>​Introduzione</p>

<ul>
	<li>(1333)Presentazione funzionamento E-learning_LO107(3 min)</li>
	<li>(1335)Introduzione alla sicurezza_LO201(20 min)</li>
	<li>(1336)La costituzione_LO1097(5 min)</li>
</ul>

<p>Rischi uso carrello elevatore</p>

<ul>
	<li>(1508)Carrello elevatore rischi nellutilizzo(1 ora)</li>
	<li>(1398)Napo in strada(10 min)</li>
	<li>(1500)Il carrello elevatore(10 min)</li>
	<li>(1501)Caratteristiche del carrello elevatore(10 min)</li>
	<li>(1493)Dieci comportamenti da seguire(15 min)</li>
	<li>(1470)Procedure tecniche da seguire sollevamento attrezzature non previste(20 min)</li>
	<li>(1502)I rischi(20 min)</li>
	<li>(1399)Napo In Lighten The Load - Episode 001 - Start(5 min)</li>
	<li>(1503)Stabilit&agrave;(20 min)</li>
	<li>(1504)Considerazioni finali(20 min)</li>
	<li>(1464)I controlli e le verifiche con il Dlgs 81/08(30 min)</li>
	<li>(1395)Napo In&hellip; Risk Assessment O","6","2024-09-05 11:02:20","2b59c3f78dadb99b2550d10fa5f81bfa2faca7cb","2b59c3f78dadb99b2550","1",,"0"
"281","Corso Pari opportunità Innovyn",,"6","2024-10-21 14:01:34","0f18bc24cba647d980f703593d64e0ed96c9b770","0f18bc24cba647d980f7","0","861,443,2","0"
"282","EL - corso prova innovyn",,"6","2024-10-27 13:04:52","0c4369cea3eac2e354481cc6c75f84a6723c7af6","0c4369cea3eac2e35448","0","2","0"
"283","INOVYN il sistema di gestione della parità di genere","<p>L&rsquo;introduzione di un Sistema di Certificazione&nbsp;della Parit&agrave; di Genere in azienda &egrave; l&rsquo;occasione per sensibilizzare tutti&nbsp;i dipendenti aziendali sui temi dell&#39;uguaglianza tra uomini e donne, della&nbsp;prevenzione e del contrasto delle discriminazioni e delle molestie basate&nbsp;sul genere e della valorizzazione delle diversit&agrave;. Il corso fornisce le&nbsp;conoscenze di base sul sistema di gestione per la Parit&agrave; di Genere, nonch&eacute;&nbsp;sulla interpretazione e corretta applicazione della prassi di riferimento&nbsp;UNI PdR 125/2022. Inoltre, vuole informare i partecipanti sulle opportunit&agrave;&nbsp;per una crescita sostenibile all&rsquo;interno delle organizzazioni fornendo gli&nbsp;strumenti per evidenziare i gender gap attualmente esistenti, al fine di&nbsp;colmarli per produrre un cambiamento sostenibile e durevole. Viene inoltre&nbsp;diffusa la politica aziendale sulla parit&agrave; di genere e date indicazioni&nbsp;sulle","6","2024-10-27 14:18:28","d056166500fc3fe2cf688a1bfc49ac49cf6e74e0","d056166500fc3fe2cf68","1","446,443,2","0"
"284","EL - Corso parità di genere","<p>L&rsquo;introduzione di un Sistema di Certificazione&nbsp;della Parit&agrave; di Genere in azienda &egrave; l&rsquo;occasione per sensibilizzare tutti&nbsp;i dipendenti aziendali sui temi dell&#39;uguaglianza tra uomini e donne, della&nbsp;prevenzione e del contrasto delle discriminazioni e delle molestie basate&nbsp;sul genere e della valorizzazione delle diversit&agrave;. Il corso fornisce le&nbsp;conoscenze di base sul sistema di gestione per la Parit&agrave; di Genere, nonch&eacute;&nbsp;sulla interpretazione e corretta applicazione della prassi di riferimento&nbsp;UNI PdR 125/2022. Inoltre, vuole informare i partecipanti sulle opportunit&agrave;&nbsp;per una crescita sostenibile all&rsquo;interno delle organizzazioni fornendo gli&nbsp;strumenti per evidenziare i gender gap attualmente esistenti, al fine di&nbsp;colmarli per produrre un cambiamento sostenibile e durevole. Viene inoltre&nbsp;diffusa la politica aziendale sulla parit&agrave; di genere e date indicazioni&nbsp;sulle","6","2024-10-29 10:32:58","f33ec868019a6ed81aa64ead3cb33eb4e64a0b89","f33ec868019a6ed81aa6","0",,"0"
"285","EL - HMODA - La parità di genere","<p>L&rsquo;introduzione di un Sistema di Certificazione&nbsp;della Parit&agrave; di Genere in azienda &egrave; l&rsquo;occasione per sensibilizzare tutti&nbsp;i dipendenti aziendali sui temi dell&#39;uguaglianza tra uomini e donne, della&nbsp;prevenzione e del contrasto delle discriminazioni e delle molestie basate&nbsp;sul genere e della valorizzazione delle diversit&agrave;. Il corso fornisce le&nbsp;conoscenze di base sul sistema di gestione per la Parit&agrave; di Genere, nonch&eacute;&nbsp;sulla interpretazione e corretta applicazione della prassi di riferimento&nbsp;UNI PdR 125/2022. Inoltre, vuole informare i partecipanti sulle opportunit&agrave;&nbsp;per una crescita sostenibile all&rsquo;interno delle organizzazioni fornendo gli&nbsp;strumenti per evidenziare i gender gap attualmente esistenti, al fine di&nbsp;colmarli per produrre un cambiamento sostenibile e durevole. Viene inoltre&nbsp;diffusa la politica aziendale sulla parit&agrave; di genere e date indicazioni&nbsp;sulle","6","2024-12-06 10:23:17","c2b6f71e5886543676929a9af926d8e6d21c98e4","c2b6f71e588654367692","0","2347,446,443","0"
"286","EL - HMODA LA PARITA' DI GENERE IN AZIENDA","<p>-L&rsquo;introduzione di un Sistema di Certificazione&nbsp;della Parit&agrave; di Genere in azienda &egrave; l&rsquo;occasione per sensibilizzare tutti&nbsp;i dipendenti aziendali sui temi dell&#39;uguaglianza tra uomini e donne, della&nbsp;prevenzione e del contrasto delle discriminazioni e delle molestie basate&nbsp;sul genere e della valorizzazione delle diversit&agrave;. Il corso fornisce le&nbsp;conoscenze di base sul sistema di gestione per la Parit&agrave; di Genere, nonch&eacute;&nbsp;sulla interpretazione e corretta applicazione della prassi di riferimento&nbsp;UNI PdR 125/2022. Inoltre, vuole informare i partecipanti sulle opportunit&agrave;&nbsp;per una crescita sostenibile all&rsquo;interno delle organizzazioni fornendo gli&nbsp;strumenti per evidenziare i gender gap attualmente esistenti, al fine di&nbsp;colmarli per produrre un cambiamento sostenibile e durevole.&nbsp;<br />
&nbsp;</p>

<p><strong>Programma del corso:&nbsp;</strong><br />
<br />
- Il panorama europeo e","6","2024-12-10 11:04:28","2ab8e25c43bc54692079cab87ad8f908ba7da86b","2ab8e25c43bc54692079","0","443","0"
"287","HMODA LA PARITA' DI GENERE IN AZIENDA","<p>L&rsquo;introduzione di un Sistema di Certificazione&nbsp;della Parit&agrave; di Genere in azienda &egrave; l&rsquo;occasione per sensibilizzare tutti&nbsp;i dipendenti aziendali sui temi dell&#39;uguaglianza tra uomini e donne, della&nbsp;prevenzione e del contrasto delle discriminazioni e delle molestie basate&nbsp;sul genere e della valorizzazione delle diversit&agrave;. Il corso fornisce le&nbsp;conoscenze di base sul sistema di gestione per la Parit&agrave; di Genere, nonch&eacute;&nbsp;sulla interpretazione e corretta applicazione della prassi di riferimento&nbsp;UNI PdR 125/2022. Inoltre, vuole informare i partecipanti sulle opportunit&agrave;&nbsp;per una crescita sostenibile all&rsquo;interno delle organizzazioni fornendo gli&nbsp;strumenti per evidenziare i gender gap attualmente esistenti, al fine di&nbsp;colmarli per produrre un cambiamento sostenibile e durevole.&nbsp;<br />
&nbsp;</p>

<p><strong>Programma del corso:&nbsp;</strong><br />
<br />
- Il panorama europeo e<","6","2024-12-12 11:08:39","681b510df25c46512cd39b442299ad1ce08330e3","681b510df25c46512cd3","1","443","0"
