id	title	description	code	is_published_in_ecommerce	creation_date
190	EL - Lavoratore - Aggiornamento - Rischio medio - 6 ore 	<p><strong>MODULO 1: Aggiornamento</strong></p>\n\n<p>&nbsp;</p>\n\n<p>LEZIONI INSERITE</p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso</li>\n\t<li>Lezione 2: Principi costituzionali e civilistici</li>\n\t<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>\n\t<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;&nbsp;</li>\n\t<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 6: Il medico competente, funzioni e attribuzioni</li>\n\t<li>Lezione 7: I fattori di rischio e pericolo</li>\n\t<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>\n\t<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>\n\t<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>\n\t<li>Lezione 11: Il sistema ispettivo e di controllo degli Organi di Vigilanza</li>\n\t<li>Lezione 12: Rischi di natura comportamentale</li>\n\t<li>Lezione 13: Rischi in caso di Emergenza</li>\n\t<li>Lezione 14: Ri	4a9a0cc76ef091f67afb	0	2021-04-29 15:12:08
191	EL - Preposto - Base - 8 ore	<p>Formazione base del preposto in materia di organizzazione, responsabilit&agrave;, gestione della salute e sicurezza sul lavoro, prevenzione e protezione.</p>\n\n<p><strong>Corso blended: i</strong>l corso &egrave; fruibile in modalit&agrave; e-learning ma deve sempre essere completato con un modulo specifico in aula.</p>\n\n<p>&nbsp;</p>\n\n<p><strong>Argomenti del corso</strong></p>\n\n<p>1. Principali soggetti del sistema di prevenzione aziendale: compiti, obblighi, responsabilit&agrave;;</p>\n\n<p>2. Relazioni tra i vari soggetti interni ed esterni del sistema di prevenzione;</p>\n\n<p>3. Definizione e individuazione dei fattori di rischio;</p>\n\n<p>4. Incidenti e infortuni mancati;</p>\n\n<p>5. Tecniche di comunicazione e sensibilizzazione dei lavoratori, in particolare neoassunti, somministrati, stranieri;</p>\n\n<p>&nbsp;</p>\n\n<ul>\n\t<li>\n\t<p><strong>MODULO 1: MODULO 1: GIURIDICO NORMATIVO</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>	e9d4ef444831474a5b1c	1	2021-04-30 08:29:56
192	Antincendio rischio basso 4 ore	<p>Il corso &egrave; stato realizzato al fine di formare addetti alla squadra antincendio <strong>per il rischio basso</strong>. Le unit&agrave; didattiche sono state realizzate sulla scorta delle indicazioni rilasciate dal Corpo Nazionale dei Vigili del Fuoco. Dopo aver visionato per intero tutti gli oggetti multimediali e i test posti in itinere, nonch&egrave;&nbsp;la verifica finale verr&agrave; rilasciato l&#39;attestato finale.</p>\n\n<p>Programma del corso prevede i seguenti moduli:</p>\n\n<p><strong>L&#39;incendio concetti di rischio</strong></p>\n\n<p><strong>La protezione antincendio</strong></p>\n\n<p><strong>Procedure e sistemi di spegnimento</strong></p>\n\n<p>&nbsp;</p>\n	bb8ff85a330a9f3bedc6	1	2021-05-04 09:54:37
193	EL - Datore di Lavoro RSPP - Base - COMPLETO - Rischio medio - 32 ORE		38c8285ae64b248f65ef	1	2021-05-05 15:31:21
194	EL - Datore di Lavoro Rspp - Base - COMPLETO - Rischio basso - 16 ore		fd1df96f033f77e2d7f9	1	2021-05-05 15:32:21
195	EL - Lavoratore - Sanità - Base - SPECIFICA - Rischio medio - 4 ore	<p>Obiettivo generale &egrave; assicurare una conoscenza di base in materia di sicurezza sui luoghi di lavoro.</p>\n\n<p>Il programma formativo &egrave; in riferimento alla Lettera A del Comma 1 dell&#39;articolo 37 del D.Lgs. n. 81/08, il modulo non &egrave; inferiore alle 4 ore e vengono affrontati i concetti generali in tema di prevenzione e sicurezza sul lavoro.</p>\n\n<p>Il corso si articola in un unico modulo.</p>\n\n<p>Formazione generale del lavoratore: concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>\n\n<p>&nbsp;</p>\n	cd5ace7d1d38c32408bc	0	2021-05-18 15:00:51
196	EL - Lavoratore SANITA' - Base+Specifica - Rischio medio - 12 ore	<p>Il corso &egrave; dedicato ai lavoratori del comparto sanit&agrave; che devono concludere il percorso di formazione generale con la formazione specifica. I moduli sono stati studiati appositamente per coloro che operano negli ambienti sanitari, declinando i vari rischi cos&igrave; come previsto dal&nbsp;<strong>decreto 10087 della&nbsp;Regione Lombardia del&nbsp;6 novembre 2013</strong>, relativo alle modalit&agrave; e ai contenuti da erogarsi per la formazione in elearning dei lavoratori in ambiente sanitario</p>\n\n<p>&nbsp;</p>\n	c18e936b7b101485067e	0	2021-05-18 15:02:13
197	EL - Lavoratore SANITA' - Base+Specifica - Rischio alto - 16 ore		d024f9001c04441449b0	0	2021-05-18 15:03:38
198	EL - DIRIGENTE Formazione base  PERS		93b34238155fb0cc7027	1	2021-05-20 13:33:33
199	EL - PRIMO SOCCORSO - AGGIORNAMENTO - 4 ORE	<p>Il corso ha l&#39;obbiettivo di far acquisire le nozioni teoriche necessarie a svolgere con efficacia il compito di incaricato del primo soccorso e le informazioni utili a stabilire un collegamento proficuo tra il sistema di sicurezza aziendale e la struttura sanitaria esterna.</p>\n\n<p>Il Programma stabilito dal Decreto Ministeriale prevede:&nbsp;Nozioni elementari di anatomia e fisiologia dell&rsquo;apparato cardiovascolare e respiratorio.Cenni di anatomia generale. Lussazioni, fratture e complicanze. Traumi e lesioni cranio-encefalici e della colonna vertebrale. Traumi e lesioni toraco-addominali. Lesioni da freddo, da calore, da corrente elettrica; da agenti chimici; intossicazioni; ferite lacero contuse; emorragie esterne.&nbsp;Esempi di intervento pratico.&nbsp;</p>\n\n<p>Principali tecniche di comunicazione con il sistema di emergenza del S.S.N. Principali tecniche di primo soccorso nelle sindromi celebrali acute e nella sindrome respiratoria acuta. Rianimazione cardiopolmo- nar	400c9ad2f61bdc9bdb2b	1	2021-10-19 09:18:41
200	EL - Lavoratore - (Acconciatori) - Formazione generale e specifica - 12 ORE	<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>\n\n<p><strong>Normativa di riferimento:</strong></p>\n\n<p>Lezione 1: Presentazione del corso</p>\n\n<p>Lezione 2: Principi costituzionali e civilistici</p>\n\n<p>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</p>\n\n<p>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</p>\n\n<p>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</p>\n\n<p>Lezione 6: Il medico competente, funzioni e attributi</p>\n\n<p>Lezione 7: I fattori di rischio e di pericolo</p>\n\n<p>Lezione 8: Infortuni e modalit&agrave; di accadimento</p>\n\n<p>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</p>\n\n<p>Lezione 10: Misure di prevenzione e protezione dei rischi</p>\n\n<p>Lezione 11: Il sistema ispettivo e di c</p>\n	16771ebdaf00726a17b7	1	2021-10-19 11:24:41
201	EL - Aggiornamento Lavoratore (acconciatori) - Rischio medio - 6 ORE	<p><strong>MODULO 1: Aggiornamento</strong></p>\n\n<p>&nbsp;</p>\n\n<p>LEZIONI INSERITE</p>\n\n<p>Lezione 1: Presentazione del corso</p>\n\n<p>Lezione 2: Principi costituzionali e civilistici</p>\n\n<p>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</p>\n\n<p>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;&nbsp;</p>\n\n<p>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</p>\n\n<p>Lezione 6: Il medico competente, funzioni e attribuzioni</p>\n\n<p>Lezione 7: I fattori di rischio e pericolo</p>\n\n<p>Lezione 8: Infortuni e modalit&agrave; di accadimento</p>\n\n<p>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</p>\n\n<p>Lezione 10: Misure di prevenzione e protezione dei rischi</p>\n\n<p>Lezione 11: Il sistema ispettivo e di controllo degli Organi di Vigilanza</p>\n\n<p>Lezione 12: Rischi di natura comportamentale</p>\n\n<p>Lezione 13: Rischi in caso di Emergenza</p>\n\n<p>Lezione 14: Ri</p>\n	98dfb3d89b087b258eac	1	2021-10-19 14:36:43
202	EL - corso prova slide	<p>sda</p>\n	68a7143b0c02d8968b32	1	2021-10-28 11:28:17
203	EL - Corso Haccp operatore alimentare base		c42a6b0e69f97b62e787	0	2021-11-29 17:58:44
204	EL - Corso HACCP		b1758db6c093cd7bb7c8	0	2021-12-01 10:46:42
205	EL - TEST per sostituire video con jw	<p>afdssfda</p>\n	b484f92f533a2fd71a25	1	2022-03-06 12:41:35
206	EL - Lavoratore - Formazione generale e Specifica - Rischio Basso - 8 ORE	<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>\n\n<p><strong>E-learning per la formazione specifica ex&nbsp;</strong><strong>accordo art. 37</strong></p>\n\n<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti e dei 	707f515528416590d18a	0	2022-03-06 23:08:07
207	EL - Aggiornamento Lavoratore - Rischio basso - 6 ore	<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>\n\n<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>\n\n<p>Il corso si articola in due moduli:</p>\n\n<ol>\n\t<li>Approfondimenti giuridici</li>\n\t<li>Organizzare e gestire la sicurezza</li>\n</ol>\n	061e58c5e99417aef2d0	0	2022-03-06 23:39:26
208	EL - Formazione del Dirigente - BASE - 16 ORE	<p>MODULO 1. GIURIDICO - NORMATIVO</p>\n\n<ul>\n\t<li>sistema legislativo in materia di sicurezza dei lavoratori;</li>\n\t<li>gli organi di vigilanza e le procedure ispettive;</li>\n\t<li>soggetti del sistema di prevenzione aziendale secondo il D.Lgs. n. 81/08: compiti, obblighi, responsabilit&agrave; e tutela assicurativa;</li>\n\t<li>delega di funzioni;</li>\n\t<li>la responsabilit&agrave; civile e penale e la tutela assicurativa;</li>\n\t<li>la &ldquo;responsabilit&agrave; amministrativa delle persone giuridiche, delle societ&agrave; e delle associazioni, anche prive di responsabilit&agrave; giuridica&rdquo; ex D.Lgs. n. 231/2001, e s.m.i.;</li>\n\t<li>i sistemi di qualificazione delle imprese e la patente a punti in edilizia;</li>\n</ul>\n\n<p>&nbsp;</p>\n\n<p>MODULO 2. GESTIONE ED ORGANIZZAZIONE DELLA SICUREZZA</p>\n\n<ul>\n\t<li>modelli di organizzazione e di gestione della salute e sicurezza sul lavoro (articolo 30, D.Lgs. n. 81/08);</li>\n\t<li>gestione della documentazione tecnico amministrativa;</li>\n\t	62ba1ab9c9c61b969773	0	2022-03-09 13:47:29
209	el01Bma - Aggiornamento Lavoratore - Rischio medio - 6 ore	<p>LEZIONI INSERITE</p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso</li>\n\t<li>Lezione 2: Principi costituzionali e civilistici</li>\n\t<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>\n\t<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;&nbsp;</li>\n\t<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 6: Il medico competente, funzioni e attribuzioni</li>\n\t<li>Lezione 7: I fattori di rischio e pericolo</li>\n\t<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>\n\t<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>\n\t<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>\n\t<li>Lezione 11: Il sistema ispettivo e di controllo degli Organi di Vigilanza</li>\n\t<li>Lezione 12: Rischi di natura comportamentale</li>\n\t<li>Lezione 13: Rischi in caso di Emergenza</li>\n\t<li>Lezione 14: Rischi da esposizione ad agenti fisici</li>\n\t<li>Lezione 15: Risch	aad2a23868a9c599d8c2	0	2022-03-09 14:10:45
210	EL - RLS AGGIORNAMENTO 8 ORE 2022	<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia:</p>\n\n<p>&nbsp;</p>\n\n<p><u><strong>Presentazione corso RLS_LO103</strong></u></p>\n\n<p><u><strong>Presentazione funzionamento E-learning_LO107</strong></u></p>\n\n<p><u><strong>Introduzione alla sicurezza</strong></u><strong>_LO201</strong></p>\n\n<p><u><strong>Lavoratore definizione_LO422</strong></u></p>\n\n<p><u><strong>Le domande all&#39;avvocato_LO424</strong></u></p>\n\n<p><u><strong>Lettura e commento articolo 20_LO425</strong></u></p>\n\n<p><u><strong>Condanna lavoratore per infortunio cagionato ad altri_LO340</strong></u></p>\n\n<p><u><strong>Preposto definizione_LO430</strong></u></p>\n\n<p><u><strong>PREPOSTO: Compiti e responsabilit&agrave;_LO403</strong></u></p>\n\n<p><u><s	9cff8243e4c25ca8fdc3	0	2022-03-30 12:21:05
211	EL - RLS aggiornamento 4 ore - 2022	<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia</p>\n	8090266fdaceeccc9878	0	2022-03-30 12:32:22
212	EL - Lavoratore (Inglese) - Formazione generale e specifica - Rischio basso 8 ore	<p><strong>MODULO 1 - Formazione generale</strong></p>\n\n<ul>\n\t<li>(1352)Introduzione Diritti E Doveri Eng(30 min)</li>\n\t<li>(1354)Figure organizzazione Aziendale ENG(40 min)</li>\n\t<li>(1400)Napo In Risky Business - Episode 006 - Eliminate The Hazard(5 min)</li>\n\t<li>(1404)DEFINITION OF WORKER(15 min)</li>\n\t<li>(1363)Lavorare in condizioni di rischio_ENG(60 min)</li>\n\t<li>(1410)Comment art.20 D. 81/2008(20 min)</li>\n\t<li>(1399)Napo In Lighten The Load - Episode 001 - Start(5 min)</li>\n\t<li>(1409)The question(15 min)</li>\n\t<li>(1351)Concetti Di Rischio E Pericolo Eng(100 min)</li>\n\t<li>(1411)what is the D.V.R(30 min)</li>\n\t<li>(1386)Workplace hazards(30 min)</li>\n\t<li>(1401)Napo In Safe Start - Episode 002 - Dont Hesitate To Ask Qu...(4 min)</li>\n\t<li>(1358)La riunione periodica_ENG(30 min)<br />\n\t&nbsp;</li>\n</ul>\n\n<p><strong>MODULO 2&nbsp;- Rischio specifico</strong></p>\n\n<ul>\n\t<li>(1395)Napo In&hellip; Risk Assessment Online(10 min)</li>\n\t<li>(1430)Whats the difference between a hazar	1d9b1ca393443e85d1a9	1	2022-04-13 17:36:16
213	EL - Lavoratore (Sanità) - Formazione generale e specifica - Rischio alto - 16 ore	<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>\n\n<p><strong>E-learning COMPARTO SANITARIO&nbsp;per la formazione specifica ex&nbsp;accordo art. 37</strong></p>\n\n<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti	ad71c85622f02c48b4fb	1	2022-04-28 15:10:47
214	EL - Corso HACCP  base per alimentaristi -  4 ore (valido Reg. Lombardia -Trentino-Veneto)	<p>Il Regolamento CE 852/2004, al Capitolo XII, richiama l&rsquo;attenzione sulla necessaria consapevolezza del personale alimentarista, cio&egrave; di tutti gli addetti che operano all&rsquo;interno delle Imprese del settore alimentare. &nbsp;Gli Operatori del Settore Alimentare (O.S.A.), devono infatti &ldquo;assicurare che gli addetti alla manipolazione degli alimenti siano controllati e/o abbiano ricevuto un addestramento e/o una formazione, in materia d&rsquo;igiene alimentare, in relazione al tipo di attivit&agrave;&rdquo;.</p>\n\n<p>Questo corso ha una durata di 4 ore e prevede la trattazione dei seguenti macroargomenti:</p>\n\n<ul>\n\t<li>\n\t<ul>\n\t\t<li>&nbsp;</li>\n\t\t<li>(1596)Haccp - Presentazione</li>\n\t\t<li>(1597)Haccp - Normativa</li>\n\t\t<li>(1599)Haccp - Definizioni</li>\n\t\t<li>(1614)Haccp - Alimento</li>\n\t\t<li>(1608)Haccp - etichettatura</li>\n\t\t<li>(1601)Haccp - I rischi</li>\n\t\t<li>(1611)Haccp - I pericoli parte 1</li>\n\t\t<li>(1604)HACCP - I pericoli parte 2</li>\n\t\t<li>(1610)Haccp - 	410ceda0e72bcf6ff224	1	2022-04-28 16:24:25
215	EL - Aggiornamento Formazione Lavoratore Rischio basso - Miroglio spa	<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>\n\n<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>\n\n<p>Il corso &egrave; dedicato ai dipendenti del GRUPPO MIROGLIO SPA e&nbsp;si articola in due moduli:</p>\n\n<p>Approfondimenti giuridici</p>\n\n<p>Organizzare e gestire la sicurezza</p>\n	ba95c655335e277e246e	1	2022-05-05 19:29:54
216	EL - Formazione del Dirigente - Base - 16 ore	<p>MODULO 1. GIURIDICO - NORMATIVO</p>\n\n<ul>\n\t<li>sistema legislativo in materia di sicurezza dei lavoratori;</li>\n\t<li>gli organi di vigilanza e le procedure ispettive;</li>\n\t<li>soggetti del sistema di prevenzione aziendale secondo il D.Lgs. n. 81/08: compiti, obblighi, responsabilit&agrave; e tutela assicurativa;</li>\n\t<li>delega di funzioni;</li>\n\t<li>la responsabilit&agrave; civile e penale e la tutela assicurativa;</li>\n\t<li>la &ldquo;responsabilit&agrave; amministrativa delle persone giuridiche, delle societ&agrave; e delle associazioni, anche prive di responsabilit&agrave; giuridica&rdquo; ex D.Lgs. n. 231/2001, e s.m.i.;</li>\n\t<li>i sistemi di qualificazione delle imprese e la patente a punti in edilizia;</li>\n</ul>\n\n<p>&nbsp;</p>\n\n<p>MODULO 2. GESTIONE ED ORGANIZZAZIONE DELLA SICUREZZA</p>\n\n<ul>\n\t<li>modelli di organizzazione e di gestione della salute e sicurezza sul lavoro (articolo 30, D.Lgs. n. 81/08);</li>\n\t<li>gestione della documentazione tecnico amministrativa;</li>\n\t	5fe166869f387b55306d	0	2022-05-18 14:57:19
217	EL - CORSO DIMOSTRATIVO TUTOR81 2022	<p>Corso dimostrativo TUTOR81</p>\n	c160d79e6d612a546c79	1	2022-05-23 21:13:40
218	EL - Corso DIMOSTRATIVO privacy 2022		576a1792621a2a226730	0	2022-05-25 21:05:32
219	EL - LAVORATORE (SANITÀ) - SPECIFICA - RISCHIO ALTO - 12 ORE	<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>\n\n<p><strong>E-learning COMPARTO SANITARIO&nbsp;per la formazione specifica ex&nbsp;accordo art. 37</strong></p>\n\n<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti	acab77618d9cae848dfd	1	2022-06-16 16:06:42
220	EL - Corso Dimostrativo Cibersecurity per Tutti	<p><strong>Corso </strong>Cibersecurity<strong> - mini corso previsto dal GDPR per tutti</strong></p>\n\n<p>Questo mini corso &egrave; stato realizzato con l&rsquo;intento di sensibilizzare alle problematiche della sicurezza informatica.</p>\n\n<p>E&rsquo; un corso obbligatorio e previsto dal GDPR allor quando il Datore di Lavoro deve dimostrare di avere informato tutti i lavoratori dei rischi connessi.</p>\n\n<p>Nel corso abbiamo utilizzato il linguaggio tipico di TUTOR81 e prevede la trattazione dei seguenti argomenti:</p>\n\n<p>&nbsp;</p>\n\n<p>&nbsp;</p>\n\n<ul style="list-style-type:circle">\n\t<li>Introduzione</li>\n\t<li>Come funziona la rete</li>\n\t<li>Cosa significa Cibersecurity</li>\n\t<li>Come un Hacker prende possesso dei tuoi dati</li>\n\t<li>Tre piccoli passi per la sicurezza informatica</li>\n\t<li>Cosa &egrave; il phishing</li>\n\t<li>Email security</li>\n\t<li>Cosa &egrave; il Malware</li>\n\t<li>Cosa significa Ransomware</li>\n\t<li>Il Furto identita e l&#39;Estorsione dati</li>\n</ul>\n	aa17d8d710e161767fd7	0	2022-06-17 14:21:03
221	EL - mastrotto		94c8977ba9efdad40132	0	2023-01-30 15:26:22
222	EL - MASTROTTO - Formazione specifica del lavoratore rischio basso		bf544e01c72eecbe137c	0	2023-02-07 11:57:37
223	EL - Formazione specifica rischio basso _ Mastrotto spa 	<p>&nbsp;</p>\n\n<p>&nbsp;</p>\n	838a9da795763ad82f2d	0	2023-02-09 14:46:33
224	EL - MASTROTTO – Formazione Specifica Rischio Basso		5527e52d5b5f9f47a928	1	2023-02-20 16:14:13
225	EL - Corso Privacy per sogg. aut. al tratt. dei dati personali INOVYN	<p>Il corso sulla privacy &egrave; un&#39;importante iniziativa di formazione per le organizzazioni di qualsiasi settore, che mira a formare il personale autorizzato a trattare i dati personali. Il corso fornisce conoscenze base sulla normativa privacy, identifica i rischi associati al trattamento dei dati e fornisce le misure di sicurezza necessarie per garantire la loro protezione. I partecipanti acquisiranno competenze per gestire il trattamento dei dati personali in conformit&agrave; alla legge, applicare le best practice per la sicurezza dei dati e prevenire le violazioni della privacy. Inoltre, l&#39;attestato di formazione rilasciato ai partecipanti del corso rappresenta un importante valore aggiunto che dimostra la conoscenza della normativa sulla protezione dei dati personali e quindi supporta il titolare per dimostrare la propria accountability</p>\n	a6fb552f312f10da10cc	0	2023-03-21 17:20:34
226	EL - RLS aggiornamento 8 ore 2023	<p>Il&nbsp;corso online aggiornamento RLS 4 ore&nbsp;&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>\n\n<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>\n\n<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>\n\n<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzativo, tecnico e comporta	d7ff07465ef910c7c0eb	0	2023-04-12 13:42:17
227	EL - RLS AGGIORNAMENTO 4 ORE 2023	<p>Il&nbsp;corso online aggiornamento <strong>RLS 4 ore&nbsp;</strong>&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>\n\n<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>\n\n<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>\n\n<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzativo, t	78f0f973f4ff589293bf	0	2023-05-15 14:19:41
228	var02B - Corso privacy per soggetti autorizzati al trattamento dei dati personali	<p>L&#39;obiettivo del corso &egrave; quello di sensibilizzare e formare il personale autorizzato al trattamento dei dati personali, fornendo le conoscenze di base per comprendere la normativa sulla privacy, identificare i rischi associati al trattamento dei dati personali e adottare le misure di sicurezza necessarie per garantire la protezione dei dati. Il corso mira a fornire ai partecipanti la capacit&agrave; di gestire le attivit&agrave; di trattamento dei dati personali in conformit&agrave; alla normativa sulla privacy e di applicare le migliori pratiche per la sicurezza dei dati, prevenendo cos&igrave; i rischi di violazioni della privacy. Alla fine del corso, verr&agrave; rilasciato un attestato di formazione ai partecipanti.</p>\n\n<p>&nbsp;</p>\n\n<ul>\n\t<li>Introduzione</li>\n\t<li>Cos&#39;e la privacy in Azienda</li>\n\t<li>Dati personalli&nbsp;</li>\n\t<li>Le figure della privacy &nbsp;</li>\n\t<li>Il isistema dei gestiione della privacy</li>\n\t<li>Regolamento privacy interno</li>\n\t<li>M	f393ba6c379fe5e6af8c	1	2023-07-18 14:07:27
